step,env_id,time_s,soc,voltage_ratio
380,2,3.8,0.5659617185592651,0.8697885274887085
380,3,3.8,0.591075599193573,0.8773226737976074
380,4,3.8,0.9322410821914673,0.9796723127365112
380,5,3.8,0.9170699715614319,0.975121021270752
380,6,3.8,0.9651677012443542,0.9895503520965576
380,7,3.8,0.826774001121521,0.9480322003364563
381,0,3.81,0.7658553719520569,0.9297566413879395
381,1,3.81,0.5120515823364258,0.8536154627799988
381,2,3.81,0.5659382939338684,0.869781494140625
381,3,3.81,0.591050386428833,0.877315104007721
381,4,3.81,0.9321589469909668,0.979647696018219
381,5,3.81,0.9170153737068176,0.975104570388794
381,6,3.81,0.9651052951812744,0.9895315766334534
381,7,3.81,0.826752245426178,0.9480257034301758
382,0,3.82,0.765774667263031,0.9297323822975159
382,1,3.82,0.51201331615448,0.8536039590835571
382,2,3.82,0.5659148693084717,0.8697744607925415
382,3,3.82,0.591025173664093,0.8773075342178345
382,4,3.82,0.9320768117904663,0.9796230792999268
382,5,3.82,0.9169607758522034,0.9750882387161255
382,6,3.82,0.9650428891181946,0.9895128607749939
382,7,3.82,0.826730489730835,0.9480191469192505
383,0,3.83,0.7656939625740051,0.9297081828117371
383,1,3.83,0.5119750499725342,0.8535925149917603
383,2,3.83,0.565891444683075,0.869767427444458
383,3,3.83,0.590999960899353,0.877299964427948
383,4,3.83,0.9319946765899658,0.9795984029769897
383,5,3.83,0.9169061779975891,0.9750718474388123
383,6,3.83,0.9649804830551147,0.9894941449165344
383,7,3.83,0.8267087340354919,0.9480125904083252
384,0,3.84,0.7656132578849792,0.9296839833259583
384,1,3.84,0.5119367837905884,0.8535810112953186
384,2,3.84,0.5658680200576782,0.8697603940963745
384,3,3.84,0.590974748134613,0.8772923946380615
384,4,3.84,0.9319125413894653,0.9795737266540527
384,5,3.84,0.9168515801429749,0.975055456161499
384,6,3.84,0.9649180769920349,0.989475429058075
384,7,3.84,0.8266869783401489,0.9480060935020447
385,0,3.85,0.7655325531959534,0.9296597838401794
385,1,3.85,0.5118985176086426,0.8535695672035217
385,2,3.85,0.5658445954322815,0.869753360748291
385,3,3.85,0.590949535369873,0.8772848844528198
385,4,3.85,0.9318304061889648,0.9795491099357605
385,5,3.85,0.9167969822883606,0.9750391244888306
385,6,3.85,0.9648556709289551,0.9894567131996155
385,7,3.85,0.8266652226448059,0.9479995965957642
386,0,3.86,0.7654518485069275,0.9296355247497559
386,1,3.86,0.5118602514266968,0.8535580635070801
386,2,3.86,0.5658211708068848,0.8697463274002075
386,3,3.86,0.5909243226051331,0.8772772550582886
386,4,3.86,0.9317482709884644,0.9795244932174683
386,5,3.86,0.9167423844337463,0.9750226736068726
386,6,3.86,0.9647932648658752,0.9894379377365112
386,7,3.86,0.8266434669494629,0.9479930400848389
387,0,3.87,0.7653711438179016,0.929611325263977
387,1,3.87,0.511821985244751,0.8535466194152832
387,2,3.87,0.565797746181488,0.869739294052124
387,3,3.87,0.5908991098403931,0.8772697448730469
387,4,3.87,0.9316661357879639,0.9794998168945312
387,5,3.87,0.9166877865791321,0.9750063419342041
387,6,3.87,0.9647308588027954,0.9894192218780518
387,7,3.87,0.8266217112541199,0.9479864835739136
388,0,3.88,0.7652904391288757,0.9295871257781982
388,1,3.88,0.5117837190628052,0.8535351157188416
388,2,3.88,0.5657743215560913,0.8697322607040405
388,3,3.88,0.5908738970756531,0.8772621750831604
388,4,3.88,0.9315840005874634,0.979475200176239
388,5,3.88,0.9166331887245178,0.9749899506568909
388,6,3.88,0.9646684527397156,0.9894005060195923
388,7,3.88,0.8265999555587769,0.9479799866676331
389,0,3.89,0.7652097344398499,0.9295629262924194
389,1,3.89,0.5117454528808594,0.8535236120223999
389,2,3.89,0.5657508969306946,0.869725227355957
389,3,3.89,0.5908486843109131,0.8772546052932739
389,4,3.89,0.9315018653869629,0.9794505834579468
389,5,3.89,0.9165785908699036,0.9749735593795776
389,6,3.89,0.9646060466766357,0.9893817901611328
389,7,3.89,0.8265781998634338,0.9479734897613525
390,0,3.9,0.765129029750824,0.9295387268066406
390,1,3.9,0.5117071866989136,0.853512167930603
390,2,3.9,0.5657274723052979,0.8697182536125183
390,3,3.9,0.5908234715461731,0.8772470355033875
390,4,3.9,0.9314197301864624,0.9794259071350098
390,5,3.9,0.9165239930152893,0.9749572277069092
390,6,3.9,0.9645436406135559,0.9893630743026733
390,7,3.9,0.8265564441680908,0.9479669332504272
391,0,3.91,0.7650483250617981,0.9295145273208618
391,1,3.91,0.5116689205169678,0.8535006642341614
391,2,3.91,0.5657040476799011,0.8697112202644348
391,3,3.91,0.5907982587814331,0.877239465713501
391,4,3.91,0.9313375949859619,0.9794012904167175
391,5,3.91,0.916469395160675,0.9749407768249512
391,6,3.91,0.9644812345504761,0.9893443584442139
391,7,3.91,0.8265346884727478,0.947960376739502
392,0,3.92,0.7649676203727722,0.9294902682304382
392,1,3.92,0.511630654335022,0.8534891605377197
392,2,3.92,0.5656806230545044,0.8697041869163513
392,3,3.92,0.5907730460166931,0.8772318959236145
392,4,3.92,0.9312554597854614,0.9793766736984253
392,5,3.92,0.9164147973060608,0.9749244451522827
392,6,3.92,0.9644188284873962,0.9893256425857544
392,7,3.92,0.8265129327774048,0.9479538798332214
393,0,3.93,0.7648869156837463,0.9294660687446594
393,1,3.93,0.5115923881530762,0.8534777164459229
393,2,3.93,0.5656571984291077,0.8696971535682678
393,3,3.93,0.5907478332519531,0.877224326133728
393,4,3.93,0.9311733245849609,0.9793519973754883
393,5,3.93,0.9163601994514465,0.9749080538749695
393,6,3.93,0.9643564224243164,0.9893069267272949
393,7,3.93,0.8264911770820618,0.9479473829269409
394,0,3.94,0.7648062109947205,0.9294418692588806
394,1,3.94,0.5115541219711304,0.8534662127494812
394,2,3.94,0.5656337738037109,0.8696901202201843
394,3,3.94,0.5907226204872131,0.8772168159484863
394,4,3.94,0.9310911893844604,0.9793273210525513
394,5,3.94,0.9163056015968323,0.9748916625976562
394,6,3.94,0.9642940163612366,0.9892882108688354
394,7,3.94,0.8264694213867188,0.9479408264160156
395,0,3.95,0.7647255063056946,0.9294176697731018
395,1,3.95,0.5115158557891846,0.8534547686576843
395,2,3.95,0.5656103491783142,0.8696830868721008
395,3,3.95,0.5906974077224731,0.8772091865539551
395,4,3.95,0.93100905418396,0.979302704334259
395,5,3.95,0.916251003742218,0.9748753309249878
395,6,3.95,0.9642316102981567,0.989269495010376
395,7,3.95,0.8264476656913757,0.9479342699050903
396,0,3.96,0.7646448016166687,0.9293934106826782
396,1,3.96,0.5114775896072388,0.8534432649612427
396,2,3.96,0.5655869245529175,0.8696760535240173
396,3,3.96,0.5906721949577332,0.8772016763687134
396,4,3.96,0.9309269189834595,0.9792780876159668
396,5,3.96,0.9161964058876038,0.9748588800430298
396,6,3.96,0.9641692042350769,0.9892507791519165
396,7,3.96,0.8264259099960327,0.9479277729988098
397,0,3.97,0.7645640969276428,0.9293692111968994
397,1,3.97,0.511439323425293,0.8534318208694458
397,2,3.97,0.5655634999275208,0.8696690797805786
397,3,3.97,0.5906469821929932,0.8771941065788269
397,4,3.97,0.930844783782959,0.9792534112930298
397,5,3.97,0.9161418080329895,0.9748425483703613
397,6,3.97,0.9641067981719971,0.989232063293457
397,7,3.97,0.8264041543006897,0.9479212760925293
398,0,3.98,0.7644833922386169,0.9293450117111206
398,1,3.98,0.5114010572433472,0.8534203171730042
398,2,3.98,0.565540075302124,0.8696620464324951
398,3,3.98,0.5906217694282532,0.8771865367889404
398,4,3.98,0.9307626485824585,0.9792287945747375
398,5,3.98,0.9160872101783752,0.9748261570930481
398,6,3.98,0.9640443921089172,0.9892133474349976
398,7,3.98,0.8263823986053467,0.947914719581604
399,0,3.99,0.7644026875495911,0.9293208122253418
399,1,3.99,0.5113627910614014,0.8534088134765625
399,2,3.99,0.5655166506767273,0.8696550130844116
399,3,3.99,0.5905965566635132,0.877178966999054
399,4,3.99,0.930680513381958,0.9792041778564453
399,5,3.99,0.916032612323761,0.9748097658157349
399,6,3.99,0.9639819860458374,0.9891946315765381
399,7,3.99,0.8263606429100037,0.9479081630706787
400,0,4.0,0.7643219828605652,0.929296612739563
400,1,4.0,0.5113245248794556,0.8533973693847656
400,2,4.0,0.5654932260513306,0.8696479797363281
400,3,4.0,0.5905713438987732,0.8771713972091675
400,4,4.0,0.9305983781814575,0.9791795015335083
400,5,4.0,0.9159780144691467,0.9747934341430664
400,6,4.0,0.9639195799827576,0.9891759157180786
400,7,4.0,0.8263388872146606,0.9479016661643982
401,0,4.01,0.7642412781715393,0.9292724132537842
401,1,4.01,0.5112862586975098,0.853385865688324
401,2,4.01,0.5654698014259338,0.8696409463882446
401,3,4.01,0.5905461311340332,0.877163827419281
401,4,4.01,0.930516242980957,0.9791548848152161
401,5,4.01,0.9159234166145325,0.9747769832611084
401,6,4.01,0.9638571739196777,0.9891571402549744
401,7,4.01,0.8263171315193176,0.9478951692581177
402,0,4.02,0.7641605734825134,0.9292481541633606
402,1,4.02,0.511247992515564,0.8533743619918823
402,2,4.02,0.5654463768005371,0.8696339130401611
402,3,4.02,0.5905209183692932,0.8771562576293945
402,4,4.02,0.9304341077804565,0.9791302680969238
402,5,4.02,0.9158688187599182,0.9747606515884399
402,6,4.02,0.9637947678565979,0.9891384243965149
402,7,4.02,0.8262953758239746,0.9478886127471924
403,0,4.03,0.7640798687934875,0.9292239546775818
403,1,4.03,0.5112097263336182,0.8533629179000854
403,2,4.03,0.5654229521751404,0.8696268796920776
403,3,4.03,0.5904957056045532,0.8771486878395081
403,4,4.03,0.930351972579956,0.9791055917739868
403,5,4.03,0.915814220905304,0.9747442603111267
403,6,4.03,0.9637323617935181,0.9891197085380554
403,7,4.03,0.8262736201286316,0.9478820562362671
404,0,4.04,0.7639991641044617,0.929199755191803
404,1,4.04,0.5111714601516724,0.8533514142036438
404,2,4.04,0.5653995275497437,0.8696198463439941
404,3,4.04,0.5904704928398132,0.8771411180496216
404,4,4.04,0.9302698373794556,0.9790809154510498
404,5,4.04,0.9157596230506897,0.9747278690338135
404,6,4.04,0.9636699557304382,0.989100992679596
404,7,4.04,0.8262518644332886,0.9478755593299866
405,0,4.05,0.7639184594154358,0.9291755557060242
405,1,4.05,0.5111331939697266,0.8533399701118469
405,2,4.05,0.5653761029243469,0.8696128129959106
405,3,4.05,0.5904452800750732,0.8771336078643799
405,4,4.05,0.9301877021789551,0.9790562987327576
405,5,4.05,0.9157050251960754,0.974711537361145
405,6,4.05,0.9636075496673584,0.9890822768211365
405,7,4.05,0.8262301087379456,0.947869062423706
406,0,4.06,0.7638377547264099,0.9291512966156006
406,1,4.06,0.5110949277877808,0.8533284664154053
406,2,4.06,0.5653526782989502,0.8696057796478271
406,3,4.06,0.5904200673103333,0.8771259784698486
406,4,4.06,0.9301055669784546,0.9790316820144653
406,5,4.06,0.9156504273414612,0.974695086479187
406,6,4.06,0.9635451436042786,0.9890635013580322
406,7,4.06,0.8262083530426025,0.9478625059127808
407,0,4.07,0.763757050037384,0.9291270971298218
407,1,4.07,0.511056661605835,0.8533170223236084
407,2,4.07,0.5653292536735535,0.8695987462997437
407,3,4.07,0.5903948545455933,0.8771184682846069
407,4,4.07,0.9300234317779541,0.9790070056915283
407,5,4.07,0.9155958294868469,0.9746787548065186
407,6,4.07,0.9634827375411987,0.9890447854995728
407,7,4.07,0.8261865973472595,0.9478559494018555
408,0,4.08,0.7636763453483582,0.929102897644043
408,1,4.08,0.5110183954238892,0.8533055186271667
408,2,4.08,0.5653058290481567,0.8695917129516602
408,3,4.08,0.5903696417808533,0.8771108984947205
408,4,4.08,0.9299412965774536,0.9789823889732361
408,5,4.08,0.9155412316322327,0.9746623635292053
408,6,4.08,0.9634203314781189,0.9890260696411133
408,7,4.08,0.8261648416519165,0.947849452495575
409,0,4.09,0.7635956406593323,0.9290786981582642
409,1,4.09,0.5109801292419434,0.8532940149307251
409,2,4.09,0.56528240442276,0.8695846796035767
409,3,4.09,0.5903444290161133,0.877103328704834
409,4,4.09,0.9298591613769531,0.9789577722549438
409,5,4.09,0.9154866337776184,0.9746459722518921
409,6,4.09,0.9633579254150391,0.9890073537826538
409,7,4.09,0.8261430859565735,0.9478429555892944
410,0,4.1,0.7635149359703064,0.9290544986724854
410,1,4.1,0.5109418630599976,0.8532825708389282
410,2,4.1,0.5652589797973633,0.8695777058601379
410,3,4.1,0.5903192162513733,0.8770957589149475
410,4,4.1,0.9297770261764526,0.9789330959320068
410,5,4.1,0.9154320359230042,0.9746296405792236
410,6,4.1,0.9632955193519592,0.9889886379241943
410,7,4.1,0.8261213302612305,0.9478363990783691
411,0,4.11,0.7634342312812805,0.9290302991867065
411,1,4.11,0.5109035968780518,0.8532710671424866
411,2,4.11,0.5652355551719666,0.8695706725120544
411,3,4.11,0.5902940034866333,0.877088189125061
411,4,4.11,0.9296948909759521,0.9789084792137146
411,5,4.11,0.9153774380683899,0.9746131896972656
411,6,4.11,0.9632331132888794,0.9889699220657349
411,7,4.11,0.8260995745658875,0.9478298425674438
412,0,4.12,0.7633535265922546,0.929006040096283
412,1,4.12,0.510865330696106,0.8532595634460449
412,2,4.12,0.5652121305465698,0.869563639163971
412,3,4.12,0.5902687907218933,0.8770806193351746
412,4,4.12,0.9296127557754517,0.9788838624954224
412,5,4.12,0.9153228402137756,0.9745968580245972
412,6,4.12,0.9631707072257996,0.9889512062072754
412,7,4.12,0.8260778188705444,0.9478233456611633
413,0,4.13,0.7632728219032288,0.9289818406105042
413,1,4.13,0.5108270645141602,0.853248119354248
413,2,4.13,0.5651887059211731,0.8695566058158875
413,3,4.13,0.5902435779571533,0.8770730495452881
413,4,4.13,0.9295306205749512,0.9788591861724854
413,5,4.13,0.9152682423591614,0.9745804667472839
413,6,4.13,0.9631083011627197,0.9889324903488159
413,7,4.13,0.8260560631752014,0.9478168487548828
414,0,4.14,0.7631921172142029,0.9289576411247253
414,1,4.14,0.5107887983322144,0.8532366156578064
414,2,4.14,0.5651652812957764,0.869549572467804
414,3,4.14,0.5902183651924133,0.8770655393600464
414,4,4.14,0.9294484853744507,0.9788345098495483
414,5,4.14,0.9152136445045471,0.9745640754699707
414,6,4.14,0.9630458950996399,0.9889137744903564
414,7,4.14,0.8260343074798584,0.9478102922439575
415,0,4.15,0.763111412525177,0.9289334416389465
415,1,4.15,0.5107505321502686,0.8532251715660095
415,2,4.15,0.5651418566703796,0.8695425391197205
415,3,4.15,0.5901931524276733,0.8770579099655151
415,4,4.15,0.9293663501739502,0.9788098931312561
415,5,4.15,0.9151590466499329,0.9745477437973022
415,6,4.15,0.9629834890365601,0.988895058631897
415,7,4.15,0.8260125517845154,0.9478037357330322
416,0,4.16,0.7630307078361511,0.928909182548523
416,1,4.16,0.5107122659683228,0.8532136678695679
416,2,4.16,0.5651184320449829,0.869535505771637
416,3,4.16,0.5901679396629333,0.8770503997802734
416,4,4.16,0.9292842149734497,0.9787852764129639
416,5,4.16,0.9151044487953186,0.9745312929153442
416,6,4.16,0.9629210829734802,0.9888763427734375
416,7,4.16,0.8259907960891724,0.9477972388267517
417,0,4.17,0.7629500031471252,0.9288849830627441
417,1,4.17,0.510673999786377,0.853202223777771
417,2,4.17,0.5650950074195862,0.8695285320281982
417,3,4.17,0.5901427268981934,0.877042829990387
417,4,4.17,0.9292020797729492,0.9787606000900269
417,5,4.17,0.9150498509407043,0.9745149612426758
417,6,4.17,0.9628586769104004,0.988857626914978
417,7,4.17,0.8259690403938293,0.9477907419204712
418,0,4.18,0.7628692984580994,0.9288607835769653
418,1,4.18,0.5106357336044312,0.8531907200813293
418,2,4.18,0.5650715827941895,0.8695214986801147
418,3,4.18,0.5901175141334534,0.8770352602005005
418,4,4.18,0.9291199445724487,0.9787359833717346
418,5,4.18,0.9149952530860901,0.9744985699653625
418,6,4.18,0.9627962708473206,0.9888389110565186
418,7,4.18,0.8259472846984863,0.9477841854095459
419,0,4.19,0.7627885937690735,0.9288365840911865
419,1,4.19,0.5105974674224854,0.8531792163848877
419,2,4.19,0.5650481581687927,0.8695144653320312
419,3,4.19,0.5900923013687134,0.877027690410614
419,4,4.19,0.9290378093719482,0.9787113666534424
419,5,4.19,0.9149406552314758,0.9744821786880493
419,6,4.19,0.9627338647842407,0.9888201951980591
419,7,4.19,0.8259255290031433,0.9477776288986206
420,0,4.2,0.7627078890800476,0.9288123846054077
420,1,4.2,0.5105592012405396,0.8531677722930908
420,2,4.2,0.565024733543396,0.8695074319839478
420,3,4.2,0.5900670886039734,0.8770201206207275
420,4,4.2,0.9289556741714478,0.9786866903305054
420,5,4.2,0.9148860573768616,0.9744658470153809
420,6,4.2,0.9626714587211609,0.9888014793395996
420,7,4.2,0.8259037733078003,0.9477711319923401
421,0,4.21,0.7626271843910217,0.9287881851196289
421,1,4.21,0.5105209350585938,0.8531562685966492
421,2,4.21,0.5650013089179993,0.8695003986358643
421,3,4.21,0.5900418758392334,0.8770125508308411
421,4,4.21,0.9288735389709473,0.9786620736122131
421,5,4.21,0.9148314595222473,0.9744493961334229
421,6,4.21,0.962609052658081,0.9887827038764954
421,7,4.21,0.8258820176124573,0.9477646350860596
422,0,4.22,0.7625464797019958,0.9287639260292053
422,1,4.22,0.510482668876648,0.8531447649002075
422,2,4.22,0.5649778842926025,0.8694933652877808
422,3,4.22,0.5900166630744934,0.8770049810409546
422,4,4.22,0.9287914037704468,0.9786374568939209
422,5,4.22,0.9147768616676331,0.9744330644607544
422,6,4.22,0.9625466465950012,0.9887639880180359
422,7,4.22,0.8258602619171143,0.9477580785751343
423,0,4.23,0.76246577501297,0.9287397265434265
423,1,4.23,0.5104444026947021,0.8531333208084106
423,2,4.23,0.5649544596672058,0.8694863319396973
423,3,4.23,0.5899914503097534,0.8769974112510681
423,4,4.23,0.9287092685699463,0.9786127805709839
423,5,4.23,0.9147222638130188,0.9744166731834412
423,6,4.23,0.9624842405319214,0.9887452721595764
423,7,4.23,0.8258385062217712,0.947751522064209
424,0,4.24,0.7623850703239441,0.9287155270576477
424,1,4.24,0.5104061365127563,0.853121817111969
424,2,4.24,0.5649310350418091,0.8694792985916138
424,3,4.24,0.5899662375450134,0.8769898414611816
424,4,4.24,0.9286271333694458,0.9785881042480469
424,5,4.24,0.9146676659584045,0.9744002819061279
424,6,4.24,0.9624218344688416,0.9887265563011169
424,7,4.24,0.8258167505264282,0.9477450251579285
425,0,4.25,0.7623043656349182,0.9286913275718689
425,1,4.25,0.5103678703308105,0.8531103730201721
425,2,4.25,0.5649076104164124,0.8694722652435303
425,3,4.25,0.5899410247802734,0.8769823312759399
425,4,4.25,0.9285449981689453,0.9785634875297546
425,5,4.25,0.9146130681037903,0.9743839502334595
425,6,4.25,0.9623594284057617,0.9887078404426575
425,7,4.25,0.8257949948310852,0.947738528251648
426,0,4.26,0.7622236609458923,0.9286670684814453
426,1,4.26,0.5103296041488647,0.8530988693237305
426,2,4.26,0.5648841857910156,0.8694652318954468
426,3,4.26,0.5899158120155334,0.8769747018814087
426,4,4.26,0.9284628629684448,0.9785388708114624
426,5,4.26,0.914558470249176,0.9743674993515015
426,6,4.26,0.9622970223426819,0.9886890649795532
426,7,4.26,0.8257732391357422,0.9477319717407227
427,0,4.27,0.7621429562568665,0.9286428689956665
427,1,4.27,0.510291337966919,0.8530874252319336
427,2,4.27,0.5648607611656189,0.8694581985473633
427,3,4.27,0.5898905992507935,0.876967191696167
427,4,4.27,0.9283807277679443,0.9785141944885254
427,5,4.27,0.9145038723945618,0.974351167678833
427,6,4.27,0.962234616279602,0.9886703491210938
427,7,4.27,0.8257514834403992,0.9477254152297974
428,0,4.28,0.7620622515678406,0.9286186695098877
428,1,4.28,0.5102530717849731,0.8530759215354919
428,2,4.28,0.5648373365402222,0.8694511651992798
428,3,4.28,0.5898653864860535,0.8769596219062805
428,4,4.28,0.9282985925674438,0.9784895777702332
428,5,4.28,0.9144492745399475,0.9743347764015198
428,6,4.28,0.9621722102165222,0.9886516332626343
428,7,4.28,0.8257297277450562,0.9477189183235168
429,0,4.29,0.7619815468788147,0.9285944700241089
429,1,4.29,0.5102148056030273,0.8530644178390503
429,2,4.29,0.5648139119148254,0.8694441318511963
429,3,4.29,0.5898401737213135,0.876952052116394
429,4,4.29,0.9282164573669434,0.9784649610519409
429,5,4.29,0.9143946766853333,0.9743183851242065
429,6,4.29,0.9621098041534424,0.9886329174041748
429,7,4.29,0.8257079720497131,0.9477124214172363
430,0,4.3,0.7619008421897888,0.9285702705383301
430,1,4.3,0.5101765394210815,0.8530529737472534
430,2,4.3,0.5647904872894287,0.8694371581077576
430,3,4.3,0.5898149609565735,0.8769444823265076
430,4,4.3,0.9281343221664429,0.9784402847290039
430,5,4.3,0.914340078830719,0.9743020534515381
430,6,4.3,0.9620473980903625,0.9886142015457153
430,7,4.3,0.8256862163543701,0.947705864906311
431,0,4.31,0.7618201375007629,0.9285460710525513
431,1,4.31,0.5101382732391357,0.8530414700508118
431,2,4.31,0.564767062664032,0.8694301247596741
431,3,4.31,0.5897897481918335,0.8769369125366211
431,4,4.31,0.9280521869659424,0.9784156680107117
431,5,4.31,0.9142854809761047,0.9742856025695801
431,6,4.31,0.9619849920272827,0.9885954856872559
431,7,4.31,0.8256644606590271,0.9476993083953857
432,0,4.32,0.7617394328117371,0.9285218119621277
432,1,4.32,0.5101000070571899,0.8530299663543701
432,2,4.32,0.5647436380386353,0.8694230914115906
432,3,4.32,0.5897645354270935,0.8769293427467346
432,4,4.32,0.9279700517654419,0.9783910512924194
432,5,4.32,0.9142308831214905,0.9742692708969116
432,6,4.32,0.9619225859642029,0.9885767698287964
432,7,4.32,0.8256427049636841,0.9476928114891052
433,0,4.33,0.7616587281227112,0.9284976124763489
433,1,4.33,0.5100617408752441,0.8530185222625732
433,2,4.33,0.5647202134132385,0.8694160580635071
433,3,4.33,0.5897393226623535,0.8769217729568481
433,4,4.33,0.9278879165649414,0.9783663749694824
433,5,4.33,0.9141762852668762,0.9742528796195984
433,6,4.33,0.961860179901123,0.9885580539703369
433,7,4.33,0.8256209492683411,0.9476863145828247
434,0,4.34,0.7615780234336853,0.9284734129905701
434,1,4.34,0.5100234746932983,0.8530070185661316
434,2,4.34,0.5646967887878418,0.8694090247154236
434,3,4.34,0.5897141098976135,0.8769142627716064
434,4,4.34,0.9278057813644409,0.9783416986465454
434,5,4.34,0.914121687412262,0.9742364883422852
434,6,4.34,0.9617977738380432,0.9885393381118774
434,7,4.34,0.825599193572998,0.9476797580718994
435,0,4.35,0.7614973187446594,0.9284492135047913
435,1,4.35,0.5099852085113525,0.8529955744743347
435,2,4.35,0.5646733641624451,0.8694019913673401
435,3,4.35,0.5896888971328735,0.8769066333770752
435,4,4.35,0.9277236461639404,0.9783170819282532
435,5,4.35,0.9140670895576477,0.9742201566696167
435,6,4.35,0.9617353677749634,0.988520622253418
435,7,4.35,0.825577437877655,0.9476732015609741
436,0,4.36,0.7614166140556335,0.9284249544143677
436,1,4.36,0.5099469423294067,0.8529840707778931
436,2,4.36,0.5646499395370483,0.8693949580192566
436,3,4.36,0.5896636843681335,0.8768991231918335
436,4,4.36,0.9276415109634399,0.9782924652099609
436,5,4.36,0.9140124917030334,0.9742037057876587
436,6,4.36,0.9616729617118835,0.9885019063949585
436,7,4.36,0.825555682182312,0.9476667046546936
437,0,4.37,0.7613359093666077,0.9284007549285889
437,1,4.37,0.5099086761474609,0.8529726266860962
437,2,4.37,0.5646265149116516,0.8693879842758179
437,3,4.37,0.5896384716033936,0.876891553401947
437,4,4.37,0.9275593757629395,0.9782677888870239
437,5,4.37,0.9139578938484192,0.9741873741149902
437,6,4.37,0.9616105556488037,0.988483190536499
437,7,4.37,0.825533926486969,0.9476602077484131
438,0,4.38,0.7612552046775818,0.9283765554428101
438,1,4.38,0.5098704099655151,0.8529611229896545
438,2,4.38,0.5646030902862549,0.8693809509277344
438,3,4.38,0.5896132588386536,0.8768839836120605
438,4,4.38,0.927477240562439,0.9782431721687317
438,5,4.38,0.9139032959938049,0.974170982837677
438,6,4.38,0.9615481495857239,0.9884644746780396
438,7,4.38,0.825512170791626,0.9476536512374878
439,0,4.39,0.7611744999885559,0.9283523559570312
439,1,4.39,0.5098321437835693,0.8529496192932129
439,2,4.39,0.5645796656608582,0.8693739175796509
439,3,4.39,0.5895880460739136,0.8768764138221741
439,4,4.39,0.9273951053619385,0.9782185554504395
439,5,4.39,0.9138486981391907,0.9741545915603638
439,6,4.39,0.961485743522644,0.9884457588195801
439,7,4.39,0.825490415096283,0.9476470947265625
440,0,4.4,0.76109379529953,0.9283281564712524
440,1,4.4,0.5097938776016235,0.852938175201416
440,2,4.4,0.5645562410354614,0.8693668842315674
440,3,4.4,0.5895628333091736,0.8768688440322876
440,4,4.4,0.927312970161438,0.9781938791275024
440,5,4.4,0.9137941002845764,0.9741382598876953
440,6,4.4,0.9614233374595642,0.9884270429611206
440,7,4.4,0.8254686594009399,0.947640597820282
441,0,4.41,0.7610130906105042,0.9283039569854736
441,1,4.41,0.5097556114196777,0.8529266715049744
441,2,4.41,0.5645328164100647,0.8693598508834839
441,3,4.41,0.5895376205444336,0.8768612742424011
441,4,4.41,0.9272308349609375,0.9781692624092102
441,5,4.41,0.9137395024299622,0.9741218090057373
441,6,4.41,0.9613609313964844,0.9884082674980164
441,7,4.41,0.8254469037055969,0.9476341009140015
442,0,4.42,0.7609323859214783,0.92827969789505
442,1,4.42,0.5097173452377319,0.8529151678085327
442,2,4.42,0.564509391784668,0.8693528175354004
442,3,4.42,0.5895124077796936,0.8768537044525146
442,4,4.42,0.927148699760437,0.978144645690918
442,5,4.42,0.9136849045753479,0.9741054773330688
442,6,4.42,0.9612985253334045,0.9883895516395569
442,7,4.42,0.8254251480102539,0.9476275444030762
443,0,4.43,0.7608516812324524,0.9282554984092712
443,1,4.43,0.5096790790557861,0.8529037237167358
443,2,4.43,0.5644859671592712,0.8693457841873169
443,3,4.43,0.5894871950149536,0.8768461346626282
443,4,4.43,0.9270665645599365,0.978119969367981
443,5,4.43,0.9136303067207336,0.9740890860557556
443,6,4.43,0.9612361192703247,0.9883708357810974
443,7,4.43,0.8254033923149109,0.9476209878921509
444,0,4.44,0.7607709765434265,0.9282312989234924
444,1,4.44,0.5096408128738403,0.8528922200202942
444,2,4.44,0.5644625425338745,0.8693387508392334
444,3,4.44,0.5894619822502136,0.8768385648727417
444,4,4.44,0.926984429359436,0.978095293045044
444,5,4.44,0.9135757088661194,0.9740726947784424
444,6,4.44,0.9611737132072449,0.9883521199226379
444,7,4.44,0.8253816366195679,0.9476144909858704
445,0,4.45,0.7606902718544006,0.9282070994377136
445,1,4.45,0.5096025466918945,0.8528807759284973
445,2,4.45,0.5644391179084778,0.8693317174911499
445,3,4.45,0.5894367694854736,0.8768310546875
445,4,4.45,0.9269022941589355,0.9780706763267517
445,5,4.45,0.9135211110115051,0.9740563631057739
445,6,4.45,0.961111307144165,0.9883334040641785
445,7,4.45,0.8253598809242249,0.9476079940795898
446,0,4.46,0.7606095671653748,0.92818284034729
446,1,4.46,0.5095642805099487,0.8528692722320557
446,2,4.46,0.564415693283081,0.8693246841430664
446,3,4.46,0.5894115567207336,0.8768234252929688
446,4,4.46,0.9268201589584351,0.9780460596084595
446,5,4.46,0.9134665131568909,0.9740399122238159
446,6,4.46,0.9610489010810852,0.9883146286010742
446,7,4.46,0.8253381252288818,0.9476014375686646
447,0,4.47,0.7605288624763489,0.9281586408615112
447,1,4.47,0.5095260143280029,0.8528578281402588
447,2,4.47,0.5643922686576843,0.8693176507949829
447,3,4.47,0.5893863439559937,0.876815915107727
447,4,4.47,0.9267380237579346,0.9780213832855225
447,5,4.47,0.9134119153022766,0.9740235805511475
447,6,4.47,0.9609864950180054,0.9882959127426147
447,7,4.47,0.8253163695335388,0.9475948810577393
